;0;1;2;3
0;;0.0013333333333333333;;0.0016835016835016834
1;;0.006762468300929839;0.0013003901170351106;0.0
2;;0.0022271714922048997;0.007067137809187279;0.0
3;;;;
4;;0.019867549668874173;0.0;0.007194244604316547
5;;0.0;0.007874015748031496;0.029850746268656716
6;;0.02857142857142857;0.029411764705882353;0.0
7;;;;
8;;0.20689655172413793;0.0;0.0967741935483871
9;;0.022727272727272728;0.07017543859649122;
10;0.0017391304347826088;0.0;;0.004205214465937763
11;0.0035087719298245615;0.013409485969704494;0.0030432136335970784;0.009271523178807948
12;0.008450704225352112;0.0;0.013186813186813187;0.0
13;;;;
14;0.00967741935483871;0.007832898172323759;0.0;0.022988505747126436
15;0.0125;0.02158273381294964;0.0;0.02531645569620253
16;0.0;0.038461538461538464;0.0;0.0
17;0.0;0.11538461538461539;0.0;0.0
18;0.13513513513513514;0.06060606060606061;0.06666666666666667;0.018518518518518517
19;0.02857142857142857;0.061224489795918366;0.05333333333333334;
20;;;;
21;0.009627384560527722;0.020727126375100616;0.0;0.0
22;;;;
23;0.0;0.03138766519823789;0.0;0.015503875968992248
24;0.010501750291715286;;0.014073494917904612;
25;0.0;0.08333333333333333;0.009478672985781991;0.08870967741935484
26;0.013157894736842105;0.07017543859649122;0.04093567251461988;0.09615384615384616
27;0.0;0.15151515151515152;0.024390243902439025;0.10476190476190476
28;0.0196078431372549;0.16901408450704225;0.05;0.10483870967741936
29;0.0684931506849315;0.10666666666666667;0.08139534883720931;
30;0.0;0.03853468121309178;;0.02547742673589721
31;0.011189976099080177;0.04003490782153376;0.022448350292938637;0.02592262788166617
32;0.0;0.04535204209471311;0.02384968606503608;0.03334591669812508
33;0.018653986832479885;0.06926903941829315;0.021488871834228703;0.04279105628373169
34;0.0129366106080207;0.09857142857142857;0.03128313891834571;0.07313829787234043
35;0.044444444444444446;0.132013201320132;0.06386292834890965;0.07894736842105263
36;0.011235955056179775;0.13636363636363635;0.0695970695970696;0.12121212121212122
37;0.09433962264150944;0.17307692307692307;0.06666666666666667;0.17391304347826086
38;0.09523809523809523;0.12056737588652482;0.12037037037037036;0.13675213675213677
39;0.07058823529411765;0.12380952380952381;0.12264150943396226;
40;0.023398770573071586;0.06151231945624469;;0.036281429201588
41;0.02498531427452516;0.06462513199577613;0.035336059557512844;0.05434029496189251
42;0.02539912917271408;0.09063011456628478;0.04041558441558442;0.06678921568627451
43;0.036260220405261286;0.13076278290025148;0.048916285543845694;0.09078341013824885
44;0.046857142857142854;0.151270207852194;0.07556341140079541;0.14369158878504673
45;0.09621993127147767;0.19063545150501673;0.10879284649776454;0.17994858611825193
46;0.10240963855421686;0.2222222222222222;0.15891472868217055;0.15270935960591134
47;0.11538461538461539;0.10091743119266056;0.16964285714285715;0.13043478260869565
48;0.0875;0.17209302325581396;0.11612903225806452;0.08771929824561403
49;0.07407407407407407;0.1258741258741259;0.0782608695652174;
50;0.037117508600398336;0.10768685795253277;;0.0665514261019879
51;0.03751035380428352;0.11905492482356551;0.05889533109551419;0.08682214105085698
52;0.04632867132867133;0.17444029850746268;0.0726527570789866;0.11133914828116984
53;0.06778370144706779;0.26440037771482533;0.08294930875576037;0.16545454545454547
54;0.09613928841786526;0.32222222222222224;0.12910284463894967;0.20041322314049587
55;0.10300429184549356;0.3333333333333333;0.1375;0.19528619528619529
56;0.09740259740259741;0.21264367816091953;0.17424242424242425;0.20461095100864554
57;0.09016393442622951;0.25925925925925924;0.15878378378378377;0.15789473684210525
58;0.12418300653594772;0.1793103448275862;0.14864864864864866;0.11885245901639344
59;0.07804878048780488;0.17757009345794392;0.12735849056603774;
60;0.0696798493408663;0.2081967213114754;;0.11226252158894647
61;0.057639836289222375;0.22313371616078753;0.11529223378702963;0.16071428571428573
62;0.085667215815486;0.3312807881773399;0.12552742616033755;0.2634297520661157
63;0.13087557603686636;0.5532286212914486;0.21454545454545454;0.26424870466321243
64;0.18421052631578946;0.4798994974874372;0.23921568627450981;0.29714285714285715
65;0.19014084507042253;0.4552238805970149;0.3392857142857143;0.2670807453416149
66;0.16113744075829384;0.3151515151515151;0.29856115107913667;0.2262295081967213
67;0.13253012048192772;0.2702702702702703;0.22641509433962265;0.20164609053497942
68;0.12562814070351758;0.20689655172413793;0.14935064935064934;0.19174041297935104
69;0.13438735177865613;0.24285714285714285;0.15639810426540285;
70;0.1256490134994808;0.35795454545454547;;0.2791164658634538
71;0.10828025477707007;0.44396551724137934;0.23940149625935161;0.33774834437086093
72;0.1710691823899371;0.6594427244582043;0.26334519572953735;0.5503355704697986
73;0.292;0.8220551378446115;0.33877551020408164;0.48443579766536965
74;0.33796296296296297;0.7043189368770764;0.46380697050938335;0.3837837837837838
75;0.2899728997289973;0.5695652173913044;0.5086705202312138;0.40860215053763443
76;0.24161073825503357;0.5319148936170213;0.40716612377850164;0.2826086956521739
77;0.16393442622950818;0.3238095238095238;0.3470319634703196;0.22388059701492538
78;0.12804878048780488;0.25139664804469275;0.3058823529411765;0.16111111111111112
79;0.12396694214876033;0.19736842105263158;0.24770642201834864;
80;0.26902173913043476;0.4812680115273775;;0.39644970414201186
81;0.2109004739336493;0.5432098765432098;0.4036697247706422;0.6823204419889503
82;0.4385026737967914;0.8109452736318408;0.5123152709359606;0.7725490196078432
83;0.47305389221556887;1.0;0.6574585635359116;0.6666666666666666
84;0.4114285714285714;0.8402777777777778;0.7692307692307693;0.6370370370370371
85;0.45132743362831856;0.6407185628742516;0.6623931623931624;0.49514563106796117
86;0.3898305084745763;0.46153846153846156;0.5898876404494382;0.3296296296296296
87;0.21621621621621623;0.27702702702702703;0.39372822299651566;0.14685314685314685
88;0.21076233183856502;0.1092436974789916;0.18085106382978725;0.19767441860465115
89;0.16964285714285715;0.2;0.16363636363636364;
90;0.39935064935064934;;;0.6245353159851301
91;0.4666666666666667;;0.5391304347826087;0.8267716535433071
92;0.7103825136612022;;0.6854460093896714;1.0
93;;;;
94;0.660377358490566;;1.0;0.6631578947368421
95;0.5675675675675675;;0.7722772277227723;0.5327102803738317
96;0.3744075829383886;;0.6854838709677419;0.37383177570093457
97;0.21739130434782608;;0.41566265060240964;0.13402061855670103
98;0.10309278350515463;;0.203125;0.10638297872340426
99;0.14728682170542637;;0.1941747572815534;
